Ville;Corps;Activité;Produit;Variété;Année;Indice
RABAT;Plomberie Sanitaire;Polypropylène Random;Tube PPR;Diam 20 (ml);2005;200.0
RABAT;Plomberie Sanitaire;Polypropylène Random;Tube PPR;Diam 20 (ml);2006;209.0
RABAT;Plomberie Sanitaire;Polypropylène Random;Tube PPR;Diam 20 (ml);2007;211.2
RABAT;Plomberie Sanitaire;Polypropylène Random;Tube PPR;Diam 20 (ml);2008;214.1
RABAT;Plomberie Sanitaire;Polypropylène Random;Tube PPR;Diam 20 (ml);2009;207.7
RABAT;Plomberie Sanitaire;Polypropylène Random;Tube PPR;Diam 20 (ml);2010;218.9
RABAT;Plomberie Sanitaire;Polypropylène Random;Tube PPR;Diam 20 (ml);2011;224.5
RABAT;Plomberie Sanitaire;Polypropylène Random;Tube PPR;Diam 20 (ml);2012;228.7
RABAT;Plomberie Sanitaire;Polypropylène Random;Tube PPR;Diam 20 (ml);2013;231.8
RABAT;Plomberie Sanitaire;Polypropylène Random;Tube PPR;Diam 20 (ml);2014;246.9
RABAT;Plomberie Sanitaire;Polypropylène Random;Tube PPR;Diam 20 (ml);2015;256.4
RABAT;Plomberie Sanitaire;Polypropylène Random;Tube PPR;Diam 20 (ml);2016;246.2
RABAT;Plomberie Sanitaire;Polypropylène Random;Tube PPR;Diam 20 (ml);2017;236.9
RABAT;Plomberie Sanitaire;Polypropylène Random;Tube PPR;Diam 20 (ml);2018;232.4
RABAT;Plomberie Sanitaire;Polypropylène Random;Tube PPR;Diam 20 (ml);2019;234.1
RABAT;Plomberie Sanitaire;Polypropylène Random;Tube PPR;Diam 20 (ml);2020;211.7
RABAT;Plomberie Sanitaire;Polypropylène Random;Tube PPR;Diam 20 (ml);2021;215.9
RABAT;Plomberie Sanitaire;Polypropylène Random;Tube PPR;Diam 20 (ml);2022;240.6
RABAT;Plomberie - Sanitaire;Polypropylène Random;Tube PPR;Tube PPR;2005;100.0
RABAT;Plomberie - Sanitaire;Polypropylène Random;Tube PPR;Tube PPR;2006;106.3
RABAT;Plomberie - Sanitaire;Polypropylène Random;Tube PPR;Tube PPR;2007;107.9
RABAT;Plomberie - Sanitaire;Polypropylène Random;Tube PPR;Tube PPR;2008;107.3
RABAT;Plomberie - Sanitaire;Polypropylène Random;Tube PPR;Tube PPR;2009;102.0
RABAT;Plomberie - Sanitaire;Polypropylène Random;Tube PPR;Tube PPR;2010;108.9
RABAT;Plomberie - Sanitaire;Polypropylène Random;Tube PPR;Tube PPR;2011;113.8
RABAT;Plomberie - Sanitaire;Polypropylène Random;Tube PPR;Tube PPR;2012;116.0
RABAT;Plomberie - Sanitaire;Polypropylène Random;Tube PPR;Tube PPR;2013;117.4
RABAT;Plomberie - Sanitaire;Polypropylène Random;Tube PPR;Tube PPR;2014;124.6
RABAT;Plomberie - Sanitaire;Polypropylène Random;Tube PPR;Tube PPR;2015;128.7
RABAT;Plomberie - Sanitaire;Polypropylène Random;Tube PPR;Tube PPR;2016;123.7
RABAT;Plomberie - Sanitaire;Polypropylène Random;Tube PPR;Tube PPR;2017;118.1
RABAT;Plomberie - Sanitaire;Polypropylène Random;Tube PPR;Tube PPR;2018;115.4
RABAT;Plomberie - Sanitaire;Polypropylène Random;Tube PPR;Tube PPR;2019;118.7
RABAT;Plomberie - Sanitaire;Polypropylène Random;Tube PPR;Tube PPR;2020;107.5
RABAT;Plomberie - Sanitaire;Polypropylène Random;Tube PPR;Tube PPR;2021;109.5
RABAT;Plomberie - Sanitaire;Polypropylène Random;Tube PPR;Tube PPR;2022;121.0
RABAT;Plomberie - Sanitaire;Activité Polypropylène Random;Tube PPR;Tube PPR;2005;100.0
RABAT;Plomberie - Sanitaire;Activité Polypropylène Random;Tube PPR;Tube PPR;2006;106.3
RABAT;Plomberie - Sanitaire;Activité Polypropylène Random;Tube PPR;Tube PPR;2007;107.9
RABAT;Plomberie - Sanitaire;Activité Polypropylène Random;Tube PPR;Tube PPR;2008;107.3
RABAT;Plomberie - Sanitaire;Activité Polypropylène Random;Tube PPR;Tube PPR;2009;102.0
RABAT;Plomberie - Sanitaire;Activité Polypropylène Random;Tube PPR;Tube PPR;2010;108.9
RABAT;Plomberie - Sanitaire;Activité Polypropylène Random;Tube PPR;Tube PPR;2011;113.8
RABAT;Plomberie - Sanitaire;Activité Polypropylène Random;Tube PPR;Tube PPR;2012;116.0
RABAT;Plomberie - Sanitaire;Activité Polypropylène Random;Tube PPR;Tube PPR;2013;117.4
RABAT;Plomberie - Sanitaire;Activité Polypropylène Random;Tube PPR;Tube PPR;2014;124.6
RABAT;Plomberie - Sanitaire;Activité Polypropylène Random;Tube PPR;Tube PPR;2015;128.7
RABAT;Plomberie - Sanitaire;Activité Polypropylène Random;Tube PPR;Tube PPR;2016;123.7
RABAT;Plomberie - Sanitaire;Activité Polypropylène Random;Tube PPR;Tube PPR;2017;118.1
RABAT;Plomberie - Sanitaire;Activité Polypropylène Random;Tube PPR;Tube PPR;2018;115.4
RABAT;Plomberie - Sanitaire;Activité Polypropylène Random;Tube PPR;Tube PPR;2019;118.7
RABAT;Plomberie - Sanitaire;Activité Polypropylène Random;Tube PPR;Tube PPR;2020;107.5
RABAT;Plomberie - Sanitaire;Activité Polypropylène Random;Tube PPR;Tube PPR;2021;109.5
RABAT;Plomberie - Sanitaire;Activité Polypropylène Random;Tube PPR;Tube PPR;2022;121.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Traditionnel ou industriel (u);2005;100.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Traditionnel ou industriel (u);2006;100.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Traditionnel ou industriel (u);2007;100.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Traditionnel ou industriel (u);2008;102.5
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Traditionnel ou industriel (u);2009;107.9
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Traditionnel ou industriel (u);2010;111.5
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Traditionnel ou industriel (u);2011;107.3
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Traditionnel ou industriel (u);2012;110.7
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Traditionnel ou industriel (u);2013;110.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Traditionnel ou industriel (u);2014;113.5
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Traditionnel ou industriel (u);2015;113.4
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Traditionnel ou industriel (u);2016;118.9
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Traditionnel ou industriel (u);2017;120.9
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Traditionnel ou industriel (u);2018;122.3
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Traditionnel ou industriel (u);2019;125.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Traditionnel ou industriel (u);2020;104.8
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Traditionnel ou industriel (u);2021;117.2
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Traditionnel ou industriel (u);2022;133.4
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Tuiles;2005;100.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Tuiles;2006;100.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Tuiles;2007;100.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Tuiles;2008;102.5
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Tuiles;2009;107.9
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Tuiles;2010;111.5
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Tuiles;2011;107.3
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Tuiles;2012;110.7
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Tuiles;2013;110.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Tuiles;2014;113.5
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Tuiles;2015;113.4
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Tuiles;2016;118.9
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Tuiles;2017;120.9
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Tuiles;2018;122.3
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Tuiles;2019;125.0
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Tuiles;2020;104.8
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Tuiles;2021;117.2
RABAT;Gros œuvre;Matériaux de construction en terre cuite;Tuiles;Tuiles;2022;133.4
RABAT;Gros œuvre;Activité Matériaux de construction en terre cuite;Tuiles;Tuiles;2005;100.0
RABAT;Gros œuvre;Activité Matériaux de construction en terre cuite;Tuiles;Tuiles;2006;101.8
RABAT;Gros œuvre;Activité Matériaux de construction en terre cuite;Tuiles;Tuiles;2007;108.8
RABAT;Gros œuvre;Activité Matériaux de construction en terre cuite;Tuiles;Tuiles;2008;114.9
RABAT;Gros œuvre;Activité Matériaux de construction en terre cuite;Tuiles;Tuiles;2009;119.1
RABAT;Gros œuvre;Activité Matériaux de construction en terre cuite;Tuiles;Tuiles;2010;124.8
RABAT;Gros œuvre;Activité Matériaux de construction en terre cuite;Tuiles;Tuiles;2011;120.6
RABAT;Gros œuvre;Activité Matériaux de construction en terre cuite;Tuiles;Tuiles;2012;122.5
RABAT;Gros œuvre;Activité Matériaux de construction en terre cuite;Tuiles;Tuiles;2013;122.9
RABAT;Gros œuvre;Activité Matériaux de construction en terre cuite;Tuiles;Tuiles;2014;121.8
RABAT;Gros œuvre;Activité Matériaux de construction en terre cuite;Tuiles;Tuiles;2015;123.0
RABAT;Gros œuvre;Activité Matériaux de construction en terre cuite;Tuiles;Tuiles;2016;123.8
RABAT;Gros œuvre;Activité Matériaux de construction en terre cuite;Tuiles;Tuiles;2017;127.3
RABAT;Gros œuvre;Activité Matériaux de construction en terre cuite;Tuiles;Tuiles;2018;127.4
RABAT;Gros œuvre;Activité Matériaux de construction en terre cuite;Tuiles;Tuiles;2019;128.6
RABAT;Gros œuvre;Activité Matériaux de construction en terre cuite;Tuiles;Tuiles;2020;124.3
RABAT;Gros œuvre;Activité Matériaux de construction en terre cuite;Tuiles;Tuiles;2021;129.8
RABAT;Gros œuvre;Activité Matériaux de construction en terre cuite;Tuiles;Tuiles;2022;141.9
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 10/12 (ml);2005;200.0
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 10/12 (ml);2006;208.3
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 10/12 (ml);2007;228.7
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 10/12 (ml);2008;221.4
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 10/12 (ml);2009;225.2
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 10/12 (ml);2010;232.9
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 10/12 (ml);2011;223.2
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 10/12 (ml);2012;224.5
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 10/12 (ml);2013;225.0
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 10/12 (ml);2014;233.1
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 10/12 (ml);2015;237.5
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 10/12 (ml);2016;238.8
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 10/12 (ml);2017;241.4
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 10/12 (ml);2018;242.7
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 10/12 (ml);2019;242.7
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 10/12 (ml);2020;229.5
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 10/12 (ml);2021;250.9
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 10/12 (ml);2022;275.7
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 12/14 (ml);2005;200.0
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 12/14 (ml);2006;208.3
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 12/14 (ml);2007;228.7
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 12/14 (ml);2008;221.4
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 12/14 (ml);2009;225.2
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 12/14 (ml);2010;232.9
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 12/14 (ml);2011;223.2
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 12/14 (ml);2012;224.5
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 12/14 (ml);2013;225.0
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 12/14 (ml);2014;233.1
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 12/14 (ml);2015;237.5
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 12/14 (ml);2016;238.8
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 12/14 (ml);2017;241.4
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 12/14 (ml);2018;242.7
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 12/14 (ml);2019;242.7
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 12/14 (ml);2020;229.5
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 12/14 (ml);2021;250.9
RABAT;Plomberie Sanitaire;Cuivre;Tuyaux;Diam 12/14 (ml);2022;275.7
RABAT;Plomberie - Sanitaire;Cuivre;Tuyaux;Tuyaux;2005;100.0
RABAT;Plomberie - Sanitaire;Cuivre;Tuyaux;Tuyaux;2006;101.7
RABAT;Plomberie - Sanitaire;Cuivre;Tuyaux;Tuyaux;2007;113.4
RABAT;Plomberie - Sanitaire;Cuivre;Tuyaux;Tuyaux;2008;108.8
RABAT;Plomberie - Sanitaire;Cuivre;Tuyaux;Tuyaux;2009;110.7
RABAT;Plomberie - Sanitaire;Cuivre;Tuyaux;Tuyaux;2010;116.0
RABAT;Plomberie - Sanitaire;Cuivre;Tuyaux;Tuyaux;2011;109.4
RABAT;Plomberie - Sanitaire;Cuivre;Tuyaux;Tuyaux;2012;110.5
RABAT;Plomberie - Sanitaire;Cuivre;Tuyaux;Tuyaux;2013;110.4
RABAT;Plomberie - Sanitaire;Cuivre;Tuyaux;Tuyaux;2014;113.2
RABAT;Plomberie - Sanitaire;Cuivre;Tuyaux;Tuyaux;2015;115.4
RABAT;Plomberie - Sanitaire;Cuivre;Tuyaux;Tuyaux;2016;115.0
RABAT;Plomberie - Sanitaire;Cuivre;Tuyaux;Tuyaux;2017;116.8
RABAT;Plomberie - Sanitaire;Cuivre;Tuyaux;Tuyaux;2018;117.5
RABAT;Plomberie - Sanitaire;Cuivre;Tuyaux;Tuyaux;2019;117.5
RABAT;Plomberie - Sanitaire;Cuivre;Tuyaux;Tuyaux;2020;116.6
RABAT;Plomberie - Sanitaire;Cuivre;Tuyaux;Tuyaux;2021;127.0
RABAT;Plomberie - Sanitaire;Cuivre;Tuyaux;Tuyaux;2022;137.4
RABAT;Plomberie - Sanitaire;Activité Cuivre;Tuyaux;Tuyaux;2005;100.0
RABAT;Plomberie - Sanitaire;Activité Cuivre;Tuyaux;Tuyaux;2006;101.7
RABAT;Plomberie - Sanitaire;Activité Cuivre;Tuyaux;Tuyaux;2007;113.4
RABAT;Plomberie - Sanitaire;Activité Cuivre;Tuyaux;Tuyaux;2008;108.8
RABAT;Plomberie - Sanitaire;Activité Cuivre;Tuyaux;Tuyaux;2009;110.7
RABAT;Plomberie - Sanitaire;Activité Cuivre;Tuyaux;Tuyaux;2010;116.0
RABAT;Plomberie - Sanitaire;Activité Cuivre;Tuyaux;Tuyaux;2011;109.4
RABAT;Plomberie - Sanitaire;Activité Cuivre;Tuyaux;Tuyaux;2012;110.5
RABAT;Plomberie - Sanitaire;Activité Cuivre;Tuyaux;Tuyaux;2013;110.4
RABAT;Plomberie - Sanitaire;Activité Cuivre;Tuyaux;Tuyaux;2014;113.2
RABAT;Plomberie - Sanitaire;Activité Cuivre;Tuyaux;Tuyaux;2015;115.4
RABAT;Plomberie - Sanitaire;Activité Cuivre;Tuyaux;Tuyaux;2016;115.0
RABAT;Plomberie - Sanitaire;Activité Cuivre;Tuyaux;Tuyaux;2017;116.8
RABAT;Plomberie - Sanitaire;Activité Cuivre;Tuyaux;Tuyaux;2018;117.5
RABAT;Plomberie - Sanitaire;Activité Cuivre;Tuyaux;Tuyaux;2019;117.5
RABAT;Plomberie - Sanitaire;Activité Cuivre;Tuyaux;Tuyaux;2020;116.6
RABAT;Plomberie - Sanitaire;Activité Cuivre;Tuyaux;Tuyaux;2021;127.0
RABAT;Plomberie - Sanitaire;Activité Cuivre;Tuyaux;Tuyaux;2022;137.4
RABAT;Menuiserie Quincaillerie;Volet roulant;VR Aluminium;Aluminium  (m²);2005;100.0
RABAT;Menuiserie Quincaillerie;Volet roulant;VR Aluminium;Aluminium  (m²);2006;100.0
RABAT;Menuiserie Quincaillerie;Volet roulant;VR Aluminium;Aluminium  (m²);2007;101.0
RABAT;Menuiserie Quincaillerie;Volet roulant;VR Aluminium;Aluminium  (m²);2008;93.7
RABAT;Menuiserie Quincaillerie;Volet roulant;VR Aluminium;Aluminium  (m²);2009;97.9
RABAT;Menuiserie Quincaillerie;Volet roulant;VR Aluminium;Aluminium  (m²);2010;105.3
RABAT;Menuiserie Quincaillerie;Volet roulant;VR Aluminium;Aluminium  (m²);2011;100.0
RABAT;Menuiserie Quincaillerie;Volet roulant;VR Aluminium;Aluminium  (m²);2012;100.4
RABAT;Menuiserie Quincaillerie;Volet roulant;VR Aluminium;Aluminium  (m²);2013;101.0
RABAT;Menuiserie Quincaillerie;Volet roulant;VR Aluminium;Aluminium  (m²);2014;101.4
RABAT;Menuiserie Quincaillerie;Volet roulant;VR Aluminium;Aluminium  (m²);2015;101.8
RABAT;Menuiserie Quincaillerie;Volet roulant;VR Aluminium;Aluminium  (m²);2016;100.6
RABAT;Menuiserie Quincaillerie;Volet roulant;VR Aluminium;Aluminium  (m²);2017;101.6
RABAT;Menuiserie Quincaillerie;Volet roulant;VR Aluminium;Aluminium  (m²);2018;102.0
RABAT;Menuiserie Quincaillerie;Volet roulant;VR Aluminium;Aluminium  (m²);2019;102.0
RABAT;Menuiserie Quincaillerie;Volet roulant;VR Aluminium;Aluminium  (m²);2020;100.4
RABAT;Menuiserie Quincaillerie;Volet roulant;VR Aluminium;Aluminium  (m²);2021;108.3
RABAT;Menuiserie Quincaillerie;Volet roulant;VR Aluminium;Aluminium  (m²);2022;117.8
RABAT;Menuiserie - Quincaillerie;Volet roulant;VR Aluminium;VR Aluminium;2005;100.0
RABAT;Menuiserie - Quincaillerie;Volet roulant;VR Aluminium;VR Aluminium;2006;100.0
RABAT;Menuiserie - Quincaillerie;Volet roulant;VR Aluminium;VR Aluminium;2007;101.0
RABAT;Menuiserie - Quincaillerie;Volet roulant;VR Aluminium;VR Aluminium;2008;93.7
RABAT;Menuiserie - Quincaillerie;Volet roulant;VR Aluminium;VR Aluminium;2009;97.9
RABAT;Menuiserie - Quincaillerie;Volet roulant;VR Aluminium;VR Aluminium;2010;105.3
RABAT;Menuiserie - Quincaillerie;Volet roulant;VR Aluminium;VR Aluminium;2011;100.0
RABAT;Menuiserie - Quincaillerie;Volet roulant;VR Aluminium;VR Aluminium;2012;100.4
RABAT;Menuiserie - Quincaillerie;Volet roulant;VR Aluminium;VR Aluminium;2013;101.0
RABAT;Menuiserie - Quincaillerie;Volet roulant;VR Aluminium;VR Aluminium;2014;101.4
RABAT;Menuiserie - Quincaillerie;Volet roulant;VR Aluminium;VR Aluminium;2015;101.8
RABAT;Menuiserie - Quincaillerie;Volet roulant;VR Aluminium;VR Aluminium;2016;100.6
RABAT;Menuiserie - Quincaillerie;Volet roulant;VR Aluminium;VR Aluminium;2017;101.6
RABAT;Menuiserie - Quincaillerie;Volet roulant;VR Aluminium;VR Aluminium;2018;102.0
RABAT;Menuiserie - Quincaillerie;Volet roulant;VR Aluminium;VR Aluminium;2019;102.0
RABAT;Menuiserie - Quincaillerie;Volet roulant;VR Aluminium;VR Aluminium;2020;100.4
RABAT;Menuiserie - Quincaillerie;Volet roulant;VR Aluminium;VR Aluminium;2021;108.3
RABAT;Menuiserie - Quincaillerie;Volet roulant;VR Aluminium;VR Aluminium;2022;117.8
RABAT;Menuiserie Quincaillerie;Volet roulant;VR PVC;PVC  (m²);2005;100.0
RABAT;Menuiserie Quincaillerie;Volet roulant;VR PVC;PVC  (m²);2006;100.0
RABAT;Menuiserie Quincaillerie;Volet roulant;VR PVC;PVC  (m²);2007;100.0
RABAT;Menuiserie Quincaillerie;Volet roulant;VR PVC;PVC  (m²);2008;97.1
RABAT;Menuiserie Quincaillerie;Volet roulant;VR PVC;PVC  (m²);2009;105.4
RABAT;Menuiserie Quincaillerie;Volet roulant;VR PVC;PVC  (m²);2010;113.8
RABAT;Menuiserie Quincaillerie;Volet roulant;VR PVC;PVC  (m²);2011;108.4
RABAT;Menuiserie Quincaillerie;Volet roulant;VR PVC;PVC  (m²);2012;109.8
RABAT;Menuiserie Quincaillerie;Volet roulant;VR PVC;PVC  (m²);2013;110.9
RABAT;Menuiserie Quincaillerie;Volet roulant;VR PVC;PVC  (m²);2014;105.4
RABAT;Menuiserie Quincaillerie;Volet roulant;VR PVC;PVC  (m²);2015;87.2
RABAT;Menuiserie Quincaillerie;Volet roulant;VR PVC;PVC  (m²);2016;94.3
RABAT;Menuiserie Quincaillerie;Volet roulant;VR PVC;PVC  (m²);2017;94.9
RABAT;Menuiserie Quincaillerie;Volet roulant;VR PVC;PVC  (m²);2018;94.9
RABAT;Menuiserie Quincaillerie;Volet roulant;VR PVC;PVC  (m²);2019;95.4
RABAT;Menuiserie Quincaillerie;Volet roulant;VR PVC;PVC  (m²);2020;85.9
RABAT;Menuiserie Quincaillerie;Volet roulant;VR PVC;PVC  (m²);2021;91.5
RABAT;Menuiserie Quincaillerie;Volet roulant;VR PVC;PVC  (m²);2022;102.8
RABAT;Menuiserie - Quincaillerie;Volet roulant;VR PVC;VR PVC;2005;100.0
